news_cluster_id,canonical_publication_time,year,canonical_source,canonical_title,cleaned_lead,decision,relevance_score,score_band,evidence_type,manual_relevant,review_notes
news_bef94cfdf749dd717f41,2018-04-26 07:27:00+00:00,2018,Investing.com,Cryptocurrency Prices Down; Nasdaq May Open Crypto Exchange,"Investing.com - Cryptocurrency prices were down on Thursday. Reports that Nasdaq’s CEO voiced support for the digital coins gathered some attention. Meanwhile, U.S. state Wisconsin is considering accepting Bitcoin for donation. Bitcoin was trading at $8,860.5 by 12:30AM ET (04:30GMT) on the Bitfinex exchange, down 5.74% over the previous 24 hours. Ethereum, the world’s second largest cryptocurrency by market cap, shed 5.43% at $621.74 on the Bitfinex exchange. Ripple’s XRP token lost 5.08% to $0",retained,3,score_3,content_repeated,,
news_9d02d610586664457684,2018-08-06 20:19:09+00:00,2018,CCN,Chinese Investor Sues OKCoin over Bitcoin Cash from Last Years Hard Fork,"Bitcoin cash hard fork A Chinese investor has filed a lawsuit against cryptocurrency exchange OKCoin regarding more than 38 bitcoin cash that he claims the platform failed to distribute to him following last years hard fork, according to a charge sheet on LegalWeekly . The plaintiff, known only by the pseudonym Feng Bin, claims he was expecting to get the BCH airdrop that occurred when the cryptocurrency hard forked away from the main Bitcoin blockchain. Upon attempting to withdraw the 38.748",retained,2,threshold_2,content_repeated,,
news_14b37d081b3604f8dad8,2018-02-18 05:33:41+00:00,2018,FX Empire,"Bitcoin Cash, Litecoin and Ripple Daily Analysis – 18/02/18","Bitcoin Cash had a good start to the weekend, gaining 6.66% on Saturday to end the day at $1,629.5, outshining the likes of Litecoin that is considered to be one of Bitcoin Cash’s main competitors. The gains cement Bitcoin Cash in 4thplace in the crypto rankings, with a market cap of $26.95bn, as Litecoin continues to sit a distant 5thwith $12.64bn, much depending upon the success of LitePay that’s due for release in a week’s time. Perhaps of significance will be how Bitcoin, Bitcoin Cash, Ether",retained,2,threshold_2,content_repeated,,
news_1ef4abadccebf10b0e4d,2018-02-21 19:10:22+00:00,2018,Yahoo Finance,Conversations with leaders of the crypto industry,"Listen to the Yahoo Finance Present Podcast here or on Apple Podcasts , Google Play or Stitcher . It should come as no surprise that the CEOs of Blockchain and Chain, two leading companies in the bitcoin and blockchain industry, have both personally bought into cryptocurrencies. But their investing strategies sound different, and a lot more restrained, than the broader, vocal crypto crowd. At the Yahoo Finance All Markets Summit: Crypto, Peter Smith and Adam Ludwin share their thinking with Yaho",retained,2,threshold_2,content_repeated,,
news_fbae3b8e45b38a311d0d,2018-05-06 19:11:30+00:00,2018,TechCrunch,"Enterprise wasn’t ready for blockchain, so Manifold brought its ledger to consumers instead","While the cryptocurrency craze last year brought more consumer attention to blockchain technology, the future of this movement will be in the enterprise. Blockchain’s true potential is its ability to replace the archaic and centralized infrastructure that powers everything from payments to land registries with digital-first, decentralized, and trusted networks of data. Skepticism, though, abounds.Jamie Dimon,CEO of J.P. Morgan Chase, hascalled bitcoin a “fraud,”only towalk back those comments la",retained,2,threshold_2,content_repeated,,
news_8213d4d68ec17f92adfb,2018-04-10 20:20:16+00:00,2018,CoinDesk,"Bear Market 'Largely Over,' Crypto Fund Manager Claims","Timothy Enneking, managing director of Crypto Asset Managment, LP, said Monday that the winter in cryptocurrency markets is ""largely over."" Crypto Asset Management, which was founded last year and has roughly $20 million in assets under management, saw itsÂCAMCrypto30Â cryptocurrency index fall by 69 percent since its high in January. Enneking sees four reasons for the collapse. Asset consolidation, regulatory concerns, massive liquidation by the Mt. Gox trustee and startups' selling crypto asse",retained,3,score_3,content_specific,,
news_817d8250a3dbf24a7788,2018-01-22 08:32:14+00:00,2018,FX Empire,"Cryptomarket in Recovery, Led by Stellar Lumens","It’s a 2ndrising from the dead for the cryptocurrencies, with last week’s Wednesday sell-off still fresh in the minds of the investor, though looking at the moves through the early part of today, one could be mistaken for thinking that its risk on and investors have managed to spend the weekend recovering from last week’s volatility, with new found optimism going into the week. It’s certainly been a rollercoaster of a January, with the cryptomarkets having entered the New Year with high hopes of",retained,3,score_3,content_specific,,
news_6f83a256b55ba037df0e,2018-01-26 16:19:38+00:00,2018,Business Insider,$400 million of cryptocurrency disappeared on a Japanese exchange — and no one knows what happened,"• $400 million worth of cryptocurrency has disappeared from a Japanese exchange. • About 500 million NEM coins vanished, according to officials at CoinCheck. About $400 million worth of cryptocurrency has vanished and no one is sure exactly what happened. CoinCheck, a prominent cryptocurrency exchange based in Tokyo, said 500 million NEM coins vanished after they were ""illicitly"" transferred off the exchange, according to aBloomberg News report. ""Company officials said during a late night press ",retained,3,score_3,content_specific,,
news_a82469b4207bfd6c6232,2018-12-27 15:58:14+00:00,2018,Benzinga,Bitcoin Cash Price Analysis: Network Stabilizes; BCH/USD Breaks Bear Flag Pattern,• Bitcoin Cash investors received an early Christmas gift with the fueled and incredible recovery. • Bitcoin Cash could close 2018 trading below $200. Bitcoin Cashhas proved to the investors that it has the ability to reverse a downtrend significantly. This comes after the digital asset corrected from the lows formed around $73.36 to highs around $229.65 in less than one week. The upside retracement is likely due to the stability the network is nurturing following the hard fork on November 15. T,retained,3,score_3,content_specific,,
news_85abcececa3b05b7edd0,2018-01-10 07:59:51+00:00,2018,FX Empire,"Bitcoin Cash, Litecoin and Ripple Daily Analysis – 10/01/18","While Big Brother and Bitcoin Gold struggle through the early part of the day, it’s not been a bad morning for Bitcoin Cash, rising 2.17% to $2,421.8 and seemingly unaffected by the declines in the Bitcoin futures market today. A lack of government and regulator chatter this morning has eased some of the angst felt within the cryptomarkets, though the risk continues to linger, with Bitcoin Cash and the rest continuing to be sensitised to it. While Bitcoin Cash has been on the rise this morning, ",retained,4,score_4_plus,content_specific,,
news_43b190c80e67ba7eb887,2018-06-07 14:04:04+00:00,2018,Bitcoin Magazine,From Chatroom to Classroom: The Evolution of Blockchain Education,"With the creation of Bitcoin and its blockchain, Satoshi Nakamoto introduced an entirely new practical application for cryptography, unearthing an unexplored area for computer science and technological development. In the years following the technology’s inception, community demand for instructional information and educational materials began to rise. Soon after Nakamoto bootstrapped the network, coders would look for guidance on developing the software, business heads would look for information",retained,5,score_4_plus,content_specific,,
news_7a448864440861d2384b,2018-04-27 15:00:37+00:00,2018,CoinDesk,Court Forces Chile's Banks to Reopen Crypto Exchange Accounts,12 Chinese Banks Say They Deployed Blockchain in 2017 • CFTC Officials Want Close Cooperation With SEC on Crypto Rules • Bitcoin Futures Trading Questioned By Chinese National Media,retained,4,score_4_plus,content_specific,,
news_b001e70863375f1ff2c9,2018-01-17 18:44:04+00:00,2018,Yahoo Finance,Asia has huge influence on cryptocurrency market,"Too often over the past couple of years, whenever the price of bitcoin sank, even by 5%, mainstream media would rush to call it a crash. Given the volatility of bitcoin, the price would frequently regain its losses within a day or two, making the alarmist headlines look silly. But this time, its a bona fide crash. The entire cryptocurrency market was seeing deep red on Tuesday morning, with most of the top coins down by more than 15%, and they were still plunging Wednesday afternoon. Bitcoin ",retained,5,score_4_plus,content_specific,,
news_027c4b54086b0edb8a6d,2018-01-19 03:43:23+00:00,2018,CNBC,SEC says it's worried about 'significant' issues with cryptocurrency ETF plans,"The U.S. Securities and Exchange Commission indicated Thursday it would not be open to approving cryptocurrency exchange-traded funds until concerns related to rules aimed at protecting investors are addressed. ""We believe ... that there are a number of significant investor protection issues that need to be examined before sponsors begin offering these funds to retail investors,"" Dalia Blass, director of investment management at the SEC, wrote in a letter addressed to two U.S. trade groups. ETFs",retained,2,threshold_2,content_specific,,
news_899dda5e81b97b9abdc2,2018-09-20 09:38:00+00:00,2018,ACCESSWIRE,Qtum Celebrates First Year with New 0.16 Update,"SINGAPORE / ACCESSWIRE / September 20, 2018 /After the first full year of operation, blockchain protocol QTUM hasplenty to celebrate, both for its future and its already illustrious past. In its short time on the market QTUM has achieved several transformative successes and is aiming for much grander things with new initiatives and a new roadmap for 2019 and beyond. Among the most significant milestones during QTUM's year one was the launch of its mainnet and essential advances in the research a",retained,2,threshold_2,content_specific,,
news_a11d493644add1aa9457,2018-12-25 20:40:20+00:00,2018,CCN,Wall Street is Backing Out of Crypto,"Wall Street is quietly moving out of the crypto market,Bloomberg reports. While the market has continued to be battered by news of fraud and imminent regulatory crackdowns, there was a time when it seemed like Wall Street had started to warm up to the rise of crypto assets. Last year, when the crypto industry enjoyed what was probably the biggest bull run in its history, it seemed a lot of mainstream financial companies were also ready to join the bandwagon. Names like Goldman Sachs, Fidelity In",retained,2,threshold_2,content_specific,,
news_b0b1d2f5497ebb68b075,2018-12-22 10:30:50+00:00,2018,CCN,Opinion: How To Cherry-Pick Cryptocurrencies?,"Some metrics are used time and time again to help technologists claimsome sort of supremacyfor their protocol. There are two that stand out: transactions per second and market capitalization; however, are these two metrics what matters when picking whatcryptocurrencies to invest in? The ability of cryptocurrenciesto scaleis constantly in question, and the best way to measure their ability to handle a higher capacity is by looking at how many transactions can be processed by a particular cryptocu",retained,2,threshold_2,content_specific,,
news_90c753ac40f4f8c3c711,2018-11-08 18:56:00+00:00,2018,Newsfile,AppSwarm and SinglePoint's Bitcoin Wallet SingleCoin Pushes out New Ethereum Update,"Tulsa, Oklahoma--(Newsfile Corp. - November 8, 2018) - AppSwarm, Inc. (OTC Pink: SWRM) has pushed out a new update to the SingleCoin wallet it has built in association with SinglePoint (SING). SingleCoin (https://singlecoin.com/) is an easy and secure crypto wallet. You can already store, send, and receive Bitcoins. AppSwarm is proud to announce that it has now added full support for the Ethereum currency to the SingleCoin wallet. Key Features: * No Signup Required * Easily send Bitcoins and Eth",retained,3,score_3,title_primary,,
